box: 0
-0.78	-0.1	-0.3
-0.78	-0.1	-0.22
-0.78	-0.02	-0.38
-0.78	-0.02	-0.3
-0.78	-0.02	-0.22
-0.7	-0.18	-0.38
-0.7	-0.18	-0.3
-0.7	-0.18	-0.22
-0.7	-0.1	-0.38
-0.7	-0.1	-0.3
-0.7	-0.1	-0.22
-0.7	-0.02	-0.38
-0.7	-0.02	-0.3
-0.7	-0.02	-0.22
-0.62	-0.18	-0.38
-0.62	-0.18	-0.3
-0.62	-0.18	-0.22
-0.62	-0.1	-0.38
-0.62	-0.1	-0.3
-0.62	-0.1	-0.22
-0.62	-0.02	-0.38
-0.62	-0.02	-0.3
-0.62	-0.02	-0.22
box: 7
-0.78	-0.18	-0.18
-0.78	-0.18	-0.1
-0.78	-0.18	-0.02
-0.78	-0.1	-0.18
-0.78	-0.1	-0.1
-0.78	-0.1	-0.02
-0.78	-0.02	-0.18
-0.78	-0.02	-0.1
-0.78	-0.02	-0.02
-0.7	-0.18	-0.18
-0.7	-0.18	-0.1
-0.7	-0.18	-0.02
-0.7	-0.1	-0.18
-0.7	-0.1	-0.1
-0.7	-0.1	-0.02
-0.7	-0.02	-0.18
-0.7	-0.02	-0.1
-0.7	-0.02	-0.02
-0.62	-0.18	-0.18
-0.62	-0.18	-0.1
-0.62	-0.18	-0.02
-0.62	-0.1	-0.18
-0.62	-0.1	-0.1
-0.62	-0.1	-0.02
-0.62	-0.02	-0.18
-0.62	-0.02	-0.1
-0.62	-0.02	-0.02
box: 8
-0.78	-0.18	0.02
-0.78	-0.18	0.1
-0.78	-0.18	0.18
-0.78	-0.1	0.02
-0.78	-0.1	0.1
-0.78	-0.1	0.18
-0.78	-0.02	0.02
-0.78	-0.02	0.1
-0.78	-0.02	0.18
-0.7	-0.18	0.02
-0.7	-0.18	0.1
-0.7	-0.18	0.18
-0.7	-0.1	0.02
-0.7	-0.1	0.1
-0.7	-0.1	0.18
-0.7	-0.02	0.02
-0.7	-0.02	0.1
-0.7	-0.02	0.18
-0.62	-0.18	0.02
-0.62	-0.18	0.1
-0.62	-0.18	0.18
-0.62	-0.1	0.02
-0.62	-0.1	0.1
-0.62	-0.1	0.18
-0.62	-0.02	0.02
-0.62	-0.02	0.1
-0.62	-0.02	0.18
box: 9
-0.78	-0.18	0.22
-0.78	-0.18	0.3
-0.78	-0.18	0.38
-0.78	-0.1	0.22
-0.78	-0.1	0.3
-0.78	-0.1	0.38
-0.78	-0.02	0.22
-0.78	-0.02	0.3
-0.78	-0.02	0.38
-0.7	-0.18	0.22
-0.7	-0.18	0.3
-0.7	-0.18	0.38
-0.7	-0.1	0.22
-0.7	-0.1	0.3
-0.7	-0.1	0.38
-0.7	-0.02	0.22
-0.7	-0.02	0.3
-0.7	-0.02	0.38
-0.62	-0.18	0.22
-0.62	-0.18	0.3
-0.62	-0.18	0.38
-0.62	-0.1	0.22
-0.62	-0.1	0.3
-0.62	-0.1	0.38
-0.62	-0.02	0.22
-0.62	-0.02	0.3
-0.62	-0.02	0.38
box: 10
-0.78	0.02	-0.38
-0.78	0.02	-0.3
-0.78	0.02	-0.22
-0.78	0.1	-0.38
-0.78	0.1	-0.3
-0.78	0.1	-0.22
-0.78	0.18	-0.38
-0.78	0.18	-0.3
-0.78	0.18	-0.22
-0.7	0.02	-0.38
-0.7	0.02	-0.3
-0.7	0.02	-0.22
-0.7	0.1	-0.38
-0.7	0.1	-0.3
-0.7	0.1	-0.22
-0.7	0.18	-0.38
-0.7	0.18	-0.3
-0.7	0.18	-0.22
-0.62	0.02	-0.38
-0.62	0.02	-0.3
-0.62	0.02	-0.22
-0.62	0.1	-0.38
-0.62	0.1	-0.3
-0.62	0.1	-0.22
-0.62	0.18	-0.38
-0.62	0.18	-0.3
-0.62	0.18	-0.22
box: 11
-0.78	0.02	-0.18
-0.78	0.02	-0.1
-0.78	0.02	-0.02
-0.78	0.1	-0.18
-0.78	0.1	-0.1
-0.78	0.1	-0.02
-0.78	0.18	-0.18
-0.78	0.18	-0.1
-0.78	0.18	-0.02
-0.7	0.02	-0.18
-0.7	0.02	-0.1
-0.7	0.02	-0.02
-0.7	0.1	-0.18
-0.7	0.1	-0.1
-0.7	0.1	-0.02
-0.7	0.18	-0.18
-0.7	0.18	-0.1
-0.7	0.18	-0.02
-0.62	0.02	-0.18
-0.62	0.02	-0.1
-0.62	0.02	-0.02
-0.62	0.1	-0.18
-0.62	0.1	-0.1
-0.62	0.1	-0.02
-0.62	0.18	-0.18
-0.62	0.18	-0.1
-0.62	0.18	-0.02
box: 12
-0.78	0.02	0.02
-0.78	0.02	0.1
-0.78	0.02	0.18
-0.78	0.1	0.02
-0.78	0.1	0.1
-0.78	0.1	0.18
-0.78	0.18	0.02
-0.78	0.18	0.1
-0.78	0.18	0.18
-0.7	0.02	0.02
-0.7	0.02	0.1
-0.7	0.02	0.18
-0.7	0.1	0.02
-0.7	0.1	0.1
-0.7	0.1	0.18
-0.7	0.18	0.02
-0.7	0.18	0.1
-0.7	0.18	0.18
-0.62	0.02	0.02
-0.62	0.02	0.1
-0.62	0.02	0.18
-0.62	0.1	0.02
-0.62	0.1	0.1
-0.62	0.1	0.18
-0.62	0.18	0.02
-0.62	0.18	0.1
-0.62	0.18	0.18
box: 13
-0.78	0.02	0.22
-0.78	0.02	0.3
-0.78	0.02	0.38
-0.78	0.1	0.22
-0.78	0.1	0.3
-0.78	0.1	0.38
-0.78	0.18	0.22
-0.78	0.18	0.3
-0.78	0.18	0.38
-0.7	0.02	0.22
-0.7	0.02	0.3
-0.7	0.02	0.38
-0.7	0.1	0.22
-0.7	0.1	0.3
-0.7	0.1	0.38
-0.7	0.18	0.22
-0.7	0.18	0.3
-0.7	0.18	0.38
-0.62	0.02	0.22
-0.62	0.02	0.3
-0.62	0.02	0.38
-0.62	0.1	0.22
-0.62	0.1	0.3
-0.62	0.1	0.38
-0.62	0.18	0.22
-0.62	0.18	0.3
-0.62	0.18	0.38
box: 14
-0.78	0.22	-0.18
-0.78	0.22	-0.1
-0.78	0.22	-0.02
-0.78	0.3	-0.18
-0.78	0.3	-0.1
-0.78	0.3	-0.02
-0.78	0.38	-0.18
-0.78	0.38	-0.1
-0.78	0.38	-0.02
-0.7	0.22	-0.18
-0.7	0.22	-0.1
-0.7	0.22	-0.02
-0.7	0.3	-0.18
-0.7	0.3	-0.1
-0.7	0.3	-0.02
-0.7	0.38	-0.18
-0.7	0.38	-0.1
-0.7	0.38	-0.02
-0.62	0.22	-0.18
-0.62	0.22	-0.1
-0.62	0.22	-0.02
-0.62	0.3	-0.18
-0.62	0.3	-0.1
-0.62	0.3	-0.02
-0.62	0.38	-0.18
-0.62	0.38	-0.1
-0.62	0.38	-0.02
box: 15
-0.78	0.22	0.02
-0.78	0.22	0.1
-0.78	0.22	0.18
-0.78	0.3	0.02
-0.78	0.3	0.1
-0.78	0.3	0.18
-0.78	0.38	0.02
-0.78	0.38	0.1
-0.78	0.38	0.18
-0.7	0.22	0.02
-0.7	0.22	0.1
-0.7	0.22	0.18
-0.7	0.3	0.02
-0.7	0.3	0.1
-0.7	0.3	0.18
-0.7	0.38	0.02
-0.7	0.38	0.1
-0.7	0.38	0.18
-0.62	0.22	0.02
-0.62	0.22	0.1
-0.62	0.22	0.18
-0.62	0.3	0.02
-0.62	0.3	0.1
-0.62	0.3	0.18
-0.62	0.38	0.02
-0.62	0.38	0.1
-0.62	0.38	0.18
box: 16
-0.58	-0.58	-0.18
-0.58	-0.58	-0.1
-0.58	-0.58	-0.02
-0.58	-0.5	-0.18
-0.58	-0.5	-0.1
-0.58	-0.5	-0.02
-0.58	-0.42	-0.18
-0.58	-0.42	-0.1
-0.58	-0.42	-0.02
-0.5	-0.58	-0.18
-0.5	-0.58	-0.1
-0.5	-0.58	-0.02
-0.5	-0.5	-0.18
-0.5	-0.5	-0.1
-0.5	-0.5	-0.02
-0.5	-0.42	-0.18
-0.5	-0.42	-0.1
-0.5	-0.42	-0.02
-0.42	-0.58	-0.18
-0.42	-0.58	-0.1
-0.42	-0.58	-0.02
-0.42	-0.5	-0.18
-0.42	-0.5	-0.1
-0.42	-0.5	-0.02
-0.42	-0.42	-0.18
-0.42	-0.42	-0.1
-0.42	-0.42	-0.02
box: 17
-0.58	-0.58	0.02
-0.58	-0.58	0.1
-0.58	-0.58	0.18
-0.58	-0.5	0.02
-0.58	-0.5	0.1
-0.58	-0.5	0.18
-0.58	-0.42	0.02
-0.58	-0.42	0.1
-0.58	-0.42	0.18
-0.5	-0.58	0.02
-0.5	-0.58	0.1
-0.5	-0.58	0.18
-0.5	-0.5	0.02
-0.5	-0.5	0.1
-0.5	-0.5	0.18
-0.5	-0.42	0.02
-0.5	-0.42	0.1
-0.5	-0.42	0.18
-0.42	-0.58	0.02
-0.42	-0.58	0.1
-0.42	-0.58	0.18
-0.42	-0.5	0.02
-0.42	-0.5	0.1
-0.42	-0.5	0.18
-0.42	-0.42	0.02
-0.42	-0.42	0.1
-0.42	-0.42	0.18
box: 18
-0.58	-0.38	-0.38
-0.58	-0.38	-0.3
-0.58	-0.38	-0.22
-0.58	-0.3	-0.38
-0.58	-0.3	-0.3
-0.58	-0.3	-0.22
-0.58	-0.22	-0.38
-0.58	-0.22	-0.3
-0.58	-0.22	-0.22
-0.5	-0.38	-0.38
-0.5	-0.38	-0.3
-0.5	-0.38	-0.22
-0.5	-0.3	-0.38
-0.5	-0.3	-0.3
-0.5	-0.3	-0.22
-0.5	-0.22	-0.38
-0.5	-0.22	-0.3
-0.5	-0.22	-0.22
-0.42	-0.38	-0.38
-0.42	-0.38	-0.3
-0.42	-0.38	-0.22
-0.42	-0.3	-0.38
-0.42	-0.3	-0.3
-0.42	-0.3	-0.22
-0.42	-0.22	-0.38
-0.42	-0.22	-0.3
-0.42	-0.22	-0.22
box: 19
-0.58	-0.38	-0.18
-0.58	-0.38	-0.1
-0.58	-0.38	-0.02
-0.58	-0.3	-0.18
-0.58	-0.3	-0.1
-0.58	-0.3	-0.02
-0.58	-0.22	-0.18
-0.58	-0.22	-0.1
-0.58	-0.22	-0.02
-0.5	-0.38	-0.18
-0.5	-0.38	-0.1
-0.5	-0.38	-0.02
-0.5	-0.3	-0.18
-0.5	-0.3	-0.1
-0.5	-0.3	-0.02
-0.5	-0.22	-0.18
-0.5	-0.22	-0.1
-0.5	-0.22	-0.02
-0.42	-0.38	-0.18
-0.42	-0.38	-0.1
-0.42	-0.38	-0.02
-0.42	-0.3	-0.18
-0.42	-0.3	-0.1
-0.42	-0.3	-0.02
-0.42	-0.22	-0.18
-0.42	-0.22	-0.1
-0.42	-0.22	-0.02
box: 20
-0.58	-0.38	0.02
-0.58	-0.38	0.1
-0.58	-0.38	0.18
-0.58	-0.3	0.02
-0.58	-0.3	0.1
-0.58	-0.3	0.18
-0.58	-0.22	0.02
-0.58	-0.22	0.1
-0.58	-0.22	0.18
-0.5	-0.38	0.02
-0.5	-0.38	0.1
-0.5	-0.38	0.18
-0.5	-0.3	0.02
-0.5	-0.3	0.1
-0.5	-0.3	0.18
-0.5	-0.22	0.02
-0.5	-0.22	0.1
-0.5	-0.22	0.18
-0.42	-0.38	0.02
-0.42	-0.38	0.1
-0.42	-0.38	0.18
-0.42	-0.3	0.02
-0.42	-0.3	0.1
-0.42	-0.3	0.18
-0.42	-0.22	0.02
-0.42	-0.22	0.1
-0.42	-0.22	0.18
box: 21
-0.58	-0.38	0.22
-0.58	-0.38	0.3
-0.58	-0.38	0.38
-0.58	-0.3	0.22
-0.58	-0.3	0.3
-0.58	-0.3	0.38
-0.58	-0.22	0.22
-0.58	-0.22	0.3
-0.58	-0.22	0.38
-0.5	-0.38	0.22
-0.5	-0.38	0.3
-0.5	-0.38	0.38
-0.5	-0.3	0.22
-0.5	-0.3	0.3
-0.5	-0.3	0.38
-0.5	-0.22	0.22
-0.5	-0.22	0.3
-0.5	-0.22	0.38
-0.42	-0.38	0.22
-0.42	-0.38	0.3
-0.42	-0.38	0.38
-0.42	-0.3	0.22
-0.42	-0.3	0.3
-0.42	-0.3	0.38
-0.42	-0.22	0.22
-0.42	-0.22	0.3
-0.42	-0.22	0.38
box: 22
-0.58	-0.18	-0.58
-0.58	-0.18	-0.5
-0.58	-0.18	-0.42
-0.58	-0.1	-0.58
-0.58	-0.1	-0.5
-0.58	-0.1	-0.42
-0.58	-0.02	-0.58
-0.58	-0.02	-0.5
-0.58	-0.02	-0.42
-0.5	-0.18	-0.58
-0.5	-0.18	-0.5
-0.5	-0.18	-0.42
-0.5	-0.1	-0.58
-0.5	-0.1	-0.5
-0.5	-0.1	-0.42
-0.5	-0.02	-0.58
-0.5	-0.02	-0.5
-0.5	-0.02	-0.42
-0.42	-0.18	-0.58
-0.42	-0.18	-0.5
-0.42	-0.18	-0.42
-0.42	-0.1	-0.58
-0.42	-0.1	-0.5
-0.42	-0.1	-0.42
-0.42	-0.02	-0.58
-0.42	-0.02	-0.5
-0.42	-0.02	-0.42
box: 23
-0.58	-0.18	-0.38
-0.58	-0.18	-0.3
-0.58	-0.18	-0.22
-0.58	-0.1	-0.38
-0.58	-0.1	-0.3
-0.58	-0.1	-0.22
-0.58	-0.02	-0.38
-0.58	-0.02	-0.3
-0.58	-0.02	-0.22
-0.5	-0.18	-0.38
-0.5	-0.18	-0.3
-0.5	-0.18	-0.22
-0.5	-0.1	-0.38
-0.5	-0.1	-0.3
-0.5	-0.1	-0.22
-0.5	-0.02	-0.38
-0.5	-0.02	-0.3
-0.5	-0.02	-0.22
-0.42	-0.18	-0.38
-0.42	-0.18	-0.3
-0.42	-0.18	-0.22
-0.42	-0.1	-0.38
-0.42	-0.1	-0.3
-0.42	-0.1	-0.22
-0.42	-0.02	-0.38
-0.42	-0.02	-0.3
-0.42	-0.02	-0.22
box: 24
-0.58	-0.18	-0.18
-0.58	-0.18	-0.1
-0.58	-0.18	-0.02
-0.58	-0.1	-0.18
-0.58	-0.1	-0.1
-0.58	-0.1	-0.02
-0.58	-0.02	-0.18
-0.58	-0.02	-0.1
-0.58	-0.02	-0.02
-0.5	-0.18	-0.18
-0.5	-0.18	-0.1
-0.5	-0.18	-0.02
-0.5	-0.1	-0.18
-0.5	-0.1	-0.1
-0.5	-0.1	-0.02
-0.5	-0.02	-0.18
-0.5	-0.02	-0.1
-0.5	-0.02	-0.02
-0.42	-0.18	-0.18
-0.42	-0.18	-0.1
-0.42	-0.18	-0.02
-0.42	-0.1	-0.18
-0.42	-0.1	-0.1
-0.42	-0.1	-0.02
-0.42	-0.02	-0.18
-0.42	-0.02	-0.1
-0.42	-0.02	-0.02
box: 25
-0.58	-0.18	0.02
-0.58	-0.18	0.1
-0.58	-0.18	0.18
-0.58	-0.1	0.02
-0.58	-0.1	0.1
-0.58	-0.1	0.18
-0.58	-0.02	0.02
-0.58	-0.02	0.1
-0.58	-0.02	0.18
-0.5	-0.18	0.02
-0.5	-0.18	0.1
-0.5	-0.18	0.18
-0.5	-0.1	0.02
-0.5	-0.1	0.1
-0.5	-0.1	0.18
-0.5	-0.02	0.02
-0.5	-0.02	0.1
-0.5	-0.02	0.18
-0.42	-0.18	0.02
-0.42	-0.18	0.1
-0.42	-0.18	0.18
-0.42	-0.1	0.02
-0.42	-0.1	0.1
-0.42	-0.1	0.18
-0.42	-0.02	0.02
-0.42	-0.02	0.1
-0.42	-0.02	0.18
box: 26
-0.58	-0.18	0.22
-0.58	-0.18	0.3
-0.58	-0.18	0.38
-0.58	-0.1	0.22
-0.58	-0.1	0.3
-0.58	-0.1	0.38
-0.58	-0.02	0.22
-0.58	-0.02	0.3
-0.58	-0.02	0.38
-0.5	-0.18	0.22
-0.5	-0.18	0.3
-0.5	-0.18	0.38
-0.5	-0.1	0.22
-0.5	-0.1	0.3
-0.5	-0.1	0.38
-0.5	-0.02	0.22
-0.5	-0.02	0.3
-0.5	-0.02	0.38
-0.42	-0.18	0.22
-0.42	-0.18	0.3
-0.42	-0.18	0.38
-0.42	-0.1	0.22
-0.42	-0.1	0.3
-0.42	-0.1	0.38
-0.42	-0.02	0.22
-0.42	-0.02	0.3
-0.42	-0.02	0.38
box: 27
-0.58	-0.18	0.42
-0.58	-0.18	0.5
-0.58	-0.18	0.58
-0.58	-0.1	0.42
-0.58	-0.1	0.5
-0.58	-0.1	0.58
-0.58	-0.02	0.42
-0.58	-0.02	0.5
-0.58	-0.02	0.58
-0.5	-0.18	0.42
-0.5	-0.18	0.5
-0.5	-0.18	0.58
-0.5	-0.1	0.42
-0.5	-0.1	0.5
-0.5	-0.1	0.58
-0.5	-0.02	0.42
-0.5	-0.02	0.5
-0.5	-0.02	0.58
-0.42	-0.18	0.42
-0.42	-0.18	0.5
-0.42	-0.18	0.58
-0.42	-0.1	0.42
-0.42	-0.1	0.5
-0.42	-0.1	0.58
-0.42	-0.02	0.42
-0.42	-0.02	0.5
-0.42	-0.02	0.58
box: 28
-0.58	0.02	-0.58
-0.58	0.02	-0.5
-0.58	0.02	-0.42
-0.58	0.1	-0.58
-0.58	0.1	-0.5
-0.58	0.1	-0.42
-0.58	0.18	-0.58
-0.58	0.18	-0.5
-0.58	0.18	-0.42
-0.5	0.02	-0.58
-0.5	0.02	-0.5
-0.5	0.02	-0.42
-0.5	0.1	-0.58
-0.5	0.1	-0.5
-0.5	0.1	-0.42
-0.5	0.18	-0.58
-0.5	0.18	-0.5
-0.5	0.18	-0.42
-0.42	0.02	-0.58
-0.42	0.02	-0.5
-0.42	0.02	-0.42
-0.42	0.1	-0.58
-0.42	0.1	-0.5
-0.42	0.1	-0.42
-0.42	0.18	-0.58
-0.42	0.18	-0.5
-0.42	0.18	-0.42
box: 29
-0.58	0.02	-0.38
-0.58	0.02	-0.3
-0.58	0.02	-0.22
-0.58	0.1	-0.38
-0.58	0.1	-0.3
-0.58	0.1	-0.22
-0.58	0.18	-0.38
-0.58	0.18	-0.3
-0.58	0.18	-0.22
-0.5	0.02	-0.38
-0.5	0.02	-0.3
-0.5	0.02	-0.22
-0.5	0.1	-0.38
-0.5	0.1	-0.3
-0.5	0.1	-0.22
-0.5	0.18	-0.38
-0.5	0.18	-0.3
-0.5	0.18	-0.22
-0.42	0.02	-0.38
-0.42	0.02	-0.3
-0.42	0.02	-0.22
-0.42	0.1	-0.38
-0.42	0.1	-0.3
-0.42	0.1	-0.22
-0.42	0.18	-0.38
-0.42	0.18	-0.3
-0.42	0.18	-0.22
box: 30
-0.58	0.02	-0.18
-0.58	0.02	-0.1
-0.58	0.02	-0.02
-0.58	0.1	-0.18
-0.58	0.1	-0.1
-0.58	0.1	-0.02
-0.58	0.18	-0.18
-0.58	0.18	-0.1
-0.58	0.18	-0.02
-0.5	0.02	-0.18
-0.5	0.02	-0.1
-0.5	0.02	-0.02
-0.5	0.1	-0.18
-0.5	0.1	-0.1
-0.5	0.1	-0.02
-0.5	0.18	-0.18
-0.5	0.18	-0.1
-0.5	0.18	-0.02
-0.42	0.02	-0.18
-0.42	0.02	-0.1
-0.42	0.02	-0.02
-0.42	0.1	-0.18
-0.42	0.1	-0.1
-0.42	0.1	-0.02
-0.42	0.18	-0.18
-0.42	0.18	-0.1
-0.42	0.18	-0.02
box: 31
-0.58	0.02	0.02
-0.58	0.02	0.1
-0.58	0.02	0.18
-0.58	0.1	0.02
-0.58	0.1	0.1
-0.58	0.1	0.18
-0.58	0.18	0.02
-0.58	0.18	0.1
-0.58	0.18	0.18
-0.5	0.02	0.02
-0.5	0.02	0.1
-0.5	0.02	0.18
-0.5	0.1	0.02
-0.5	0.1	0.1
-0.5	0.1	0.18
-0.5	0.18	0.02
-0.5	0.18	0.1
-0.5	0.18	0.18
-0.42	0.02	0.02
-0.42	0.02	0.1
-0.42	0.02	0.18
-0.42	0.1	0.02
-0.42	0.1	0.1
-0.42	0.1	0.18
-0.42	0.18	0.02
-0.42	0.18	0.1
-0.42	0.18	0.18
box: 32
-0.58	0.02	0.22
-0.58	0.02	0.3
-0.58	0.02	0.38
-0.58	0.1	0.22
-0.58	0.1	0.3
-0.58	0.1	0.38
-0.58	0.18	0.22
-0.58	0.18	0.3
-0.58	0.18	0.38
-0.5	0.02	0.22
-0.5	0.02	0.3
-0.5	0.02	0.38
-0.5	0.1	0.22
-0.5	0.1	0.3
-0.5	0.1	0.38
-0.5	0.18	0.22
-0.5	0.18	0.3
-0.5	0.18	0.38
-0.42	0.02	0.22
-0.42	0.02	0.3
-0.42	0.02	0.38
-0.42	0.1	0.22
-0.42	0.1	0.3
-0.42	0.1	0.38
-0.42	0.18	0.22
-0.42	0.18	0.3
-0.42	0.18	0.38
box: 33
-0.58	0.02	0.42
-0.58	0.02	0.5
-0.58	0.02	0.58
-0.58	0.1	0.42
-0.58	0.1	0.5
-0.58	0.1	0.58
-0.58	0.18	0.42
-0.58	0.18	0.5
-0.58	0.18	0.58
-0.5	0.02	0.42
-0.5	0.02	0.5
-0.5	0.02	0.58
-0.5	0.1	0.42
-0.5	0.1	0.5
-0.5	0.1	0.58
-0.5	0.18	0.42
-0.5	0.18	0.5
-0.5	0.18	0.58
-0.42	0.02	0.42
-0.42	0.02	0.5
-0.42	0.02	0.58
-0.42	0.1	0.42
-0.42	0.1	0.5
-0.42	0.1	0.58
-0.42	0.18	0.42
-0.42	0.18	0.5
-0.42	0.18	0.58
box: 34
-0.58	0.22	-0.38
-0.58	0.22	-0.3
-0.58	0.22	-0.22
-0.58	0.3	-0.38
-0.58	0.3	-0.3
-0.58	0.3	-0.22
-0.58	0.38	-0.38
-0.58	0.38	-0.3
-0.58	0.38	-0.22
-0.5	0.22	-0.38
-0.5	0.22	-0.3
-0.5	0.22	-0.22
-0.5	0.3	-0.38
-0.5	0.3	-0.3
-0.5	0.3	-0.22
-0.5	0.38	-0.38
-0.5	0.38	-0.3
-0.5	0.38	-0.22
-0.42	0.22	-0.38
-0.42	0.22	-0.3
-0.42	0.22	-0.22
-0.42	0.3	-0.38
-0.42	0.3	-0.3
-0.42	0.3	-0.22
-0.42	0.38	-0.38
-0.42	0.38	-0.3
-0.42	0.38	-0.22
box: 35
-0.58	0.22	-0.18
-0.58	0.22	-0.1
-0.58	0.22	-0.02
-0.58	0.3	-0.18
-0.58	0.3	-0.1
-0.58	0.3	-0.02
-0.58	0.38	-0.18
-0.58	0.38	-0.1
-0.58	0.38	-0.02
-0.5	0.22	-0.18
-0.5	0.22	-0.1
-0.5	0.22	-0.02
-0.5	0.3	-0.18
-0.5	0.3	-0.1
-0.5	0.3	-0.02
-0.5	0.38	-0.18
-0.5	0.38	-0.1
-0.5	0.38	-0.02
-0.42	0.22	-0.18
-0.42	0.22	-0.1
-0.42	0.22	-0.02
-0.42	0.3	-0.18
-0.42	0.3	-0.1
-0.42	0.3	-0.02
-0.42	0.38	-0.18
-0.42	0.38	-0.1
-0.42	0.38	-0.02
box: 36
-0.58	0.22	0.02
-0.58	0.22	0.1
-0.58	0.22	0.18
-0.58	0.3	0.02
-0.58	0.3	0.1
-0.58	0.3	0.18
-0.58	0.38	0.02
-0.58	0.38	0.1
-0.58	0.38	0.18
